지하철역ID,지하철역명,출입구번호,검색키워드,위도,경도
1001075410,광명,8,광명역 8번 출구,37.5729822733616,127.004631799835
1001080142,가산디지털단지,1,가산디지털단지역 1번 출구,37.5729822733616,127.004631799835
1001080142,가산디지털단지,7,가산디지털단지역 7번 출구,37.5729822733616,127.004631799835
1001000101,동두천,1,동두천역 1번 출구,37.5729822733616,127.004631799835
1001000101,동두천,2,동두천역 2번 출구,37.5729822733616,127.004631799835
1001000102,보산,1,보산역 1번 출구,37.5729822733616,127.004631799835
1001000102,보산,2,보산역 2번 출구,37.5729822733616,127.004631799835
1001000103,동두천중앙,1,동두천중앙역 1번 출구,37.5729822733616,127.004631799835
1001000103,동두천중앙,2,동두천중앙역 2번 출구,37.5729822733616,127.004631799835
1001000103,동두천중앙,3,동두천중앙역 3번 출구,37.5729822733616,127.004631799835
1001000103,동두천중앙,4,동두천중앙역 4번 출구,37.5729822733616,127.004631799835
1001000104,지행,1,지행역 1번 출구,37.5729822733616,127.004631799835
1001000104,지행,2,지행역 2번 출구,37.5729822733616,127.004631799835
1001000104,지행,3,지행역 3번 출구,37.5729822733616,127.004631799835
1001000104,지행,4,지행역 4번 출구,37.5729822733616,127.004631799835
1001000105,덕정,1,덕정역 1번 출구,37.5729822733616,127.004631799835
1001000106,덕계,1,덕계역 1번 출구,37.5729822733616,127.004631799835
1001000106,덕계,2,덕계역 2번 출구,37.5729822733616,127.004631799835
1001000107,양주,1,양주역 1번 출구,37.5729822733616,127.004631799835
1001000107,양주,2,양주역 2번 출구,37.5729822733616,127.004631799835
1001000108,녹양,1,녹양역 1번 출구,37.5729822733616,127.004631799835
1001000108,녹양,2,녹양역 2번 출구,37.5729822733616,127.004631799835
1001000109,가능,1,가능역 1번 출구,37.5729822733616,127.004631799835
1001000109,가능,2,가능역 2번 출구,37.5729822733616,127.004631799835
1001000109,가능,3,가능역 3번 출구,37.5729822733616,127.004631799835
1001000110,의정부,1,의정부역 1번 출구,37.5729822733616,127.004631799835
1001000110,의정부,2,의정부역 2번 출구,37.5729822733616,127.004631799835
1001000110,의정부,3,의정부역 3번 출구,37.5729822733616,127.004631799835
1001000110,의정부,4,의정부역 4번 출구,37.5729822733616,127.004631799835
1001000110,의정부,5,의정부역 5번 출구,37.5729822733616,127.004631799835
1001000110,의정부,6,의정부역 6번 출구,37.5729822733616,127.004631799835
1001000110,의정부,7,의정부역 7번 출구,37.5729822733616,127.004631799835
1001000110,의정부,8,의정부역 8번 출구,37.5729822733616,127.004631799835
1001000111,회룡,3,회룡역 3번 출구,37.5729822733616,127.004631799835
1007000730,강남구청,1,강남구청역 1번 출구,37.5729822733616,127.004631799835
1007000730,강남구청,2,강남구청역 2번 출구,37.5729822733616,127.004631799835
1007000730,강남구청,3,강남구청역 3번 출구,37.5729822733616,127.004631799835
1007000730,강남구청,4,강남구청역 4번 출구,37.5729822733616,127.004631799835
1007000731,학동,1,학동역 1번 출구,37.5729822733616,127.004631799835
1007000731,학동,10,학동역 10번 출구,37.5729822733616,127.004631799835
1007000731,학동,2,학동역 2번 출구,37.5729822733616,127.004631799835
1007000731,학동,3,학동역 3번 출구,37.5729822733616,127.004631799835
1007000731,학동,4,학동역 4번 출구,37.5729822733616,127.004631799835
1007000731,학동,5,학동역 5번 출구,37.5729822733616,127.004631799835
1007000731,학동,6,학동역 6번 출구,37.5729822733616,127.004631799835
1007000731,학동,7,학동역 7번 출구,37.5729822733616,127.004631799835
1007000731,학동,8,학동역 8번 출구,37.5729822733616,127.004631799835
1007000731,학동,9,학동역 9번 출구,37.5729822733616,127.004631799835
1007000732,논현,1,논현역 1번 출구,37.5729822733616,127.004631799835
1007000732,논현,2,논현역 2번 출구,37.5729822733616,127.004631799835
1007000732,논현,3,논현역 3번 출구,37.5729822733616,127.004631799835
1007000732,논현,4,논현역 4번 출구,37.5729822733616,127.004631799835
1007000732,논현,5,논현역 5번 출구,37.5729822733616,127.004631799835
1007000732,논현,6,논현역 6번 출구,37.5729822733616,127.004631799835
1007000732,논현,7,논현역 7번 출구,37.5729822733616,127.004631799835
1007000732,논현,8,논현역 8번 출구,37.5729822733616,127.004631799835
1007000733,반포,1,반포역 1번 출구,37.5729822733616,127.004631799835
1007000733,반포,2,반포역 2번 출구,37.5729822733616,127.004631799835
1007000733,반포,3,반포역 3번 출구,37.5729822733616,127.004631799835
1007000733,반포,4,반포역 4번 출구,37.5729822733616,127.004631799835
1007000733,반포,5,반포역 5번 출구,37.5729822733616,127.004631799835
1007000733,반포,6,반포역 6번 출구,37.5729822733616,127.004631799835
1007000734,고속터미널,3,고속터미널역 3번 출구,37.5729822733616,127.004631799835
1007000734,고속터미널,4,고속터미널역 4번 출구,37.5729822733616,127.004631799835
1007000734,고속터미널,5,고속터미널역 5번 출구,37.5729822733616,127.004631799835
1007000734,고속터미널,6,고속터미널역 6번 출구,37.5729822733616,127.004631799835
1007000735,내방,1,내방역 1번 출구,37.5729822733616,127.004631799835
1007000735,내방,2,내방역 2번 출구,37.5729822733616,127.004631799835
1007000735,내방,3,내방역 3번 출구,37.5729822733616,127.004631799835
1007000735,내방,4,내방역 4번 출구,37.5729822733616,127.004631799835
1007000735,내방,5,내방역 5번 출구,37.5729822733616,127.004631799835
1007000735,내방,6,내방역 6번 출구,37.5729822733616,127.004631799835
1007000735,내방,7,내방역 7번 출구,37.5729822733616,127.004631799835
1007000735,내방,8,내방역 8번 출구,37.5729822733616,127.004631799835
1004000412,창동,1,창동역 1번 출구,37.5729822733616,127.004631799835
1004000412,창동,2,창동역 2번 출구,37.5729822733616,127.004631799835
1004000413,쌍문,1,쌍문역 1번 출구,37.5729822733616,127.004631799835
1004000413,쌍문,2,쌍문역 2번 출구,37.5729822733616,127.004631799835
1004000413,쌍문,3,쌍문역 3번 출구,37.5729822733616,127.004631799835
1004000413,쌍문,4,쌍문역 4번 출구,37.5729822733616,127.004631799835
1004000414,수유,1,수유역 1번 출구,37.5729822733616,127.004631799835
1004000414,수유,2,수유역 2번 출구,37.5729822733616,127.004631799835
1004000414,수유,3,수유역 3번 출구,37.5729822733616,127.004631799835
1004000414,수유,4,수유역 4번 출구,37.5729822733616,127.004631799835
1004000414,수유,5,수유역 5번 출구,37.5729822733616,127.004631799835
1004000414,수유,6,수유역 6번 출구,37.5729822733616,127.004631799835
1004000414,수유,7,수유역 7번 출구,37.5729822733616,127.004631799835
1004000414,수유,8,수유역 8번 출구,37.5729822733616,127.004631799835
1004000415,미아,1,미아역 1번 출구,37.5729822733616,127.004631799835
1004000415,미아,2,미아역 2번 출구,37.5729822733616,127.004631799835
1004000415,미아,3,미아역 3번 출구,37.5729822733616,127.004631799835
1004000415,미아,4,미아역 4번 출구,37.5729822733616,127.004631799835
1004000415,미아,5,미아역 5번 출구,37.5729822733616,127.004631799835
1004000415,미아,6,미아역 6번 출구,37.5729822733616,127.004631799835
1004000415,미아,7,미아역 7번 출구,37.5729822733616,127.004631799835
1004000415,미아,8,미아역 8번 출구,37.5729822733616,127.004631799835
1007000710,도봉산,2,도봉산역 2번 출구,37.5729822733616,127.004631799835
1007000711,수락산,1,수락산역 1번 출구,37.5729822733616,127.004631799835
1007000711,수락산,2,수락산역 2번 출구,37.5729822733616,127.004631799835
1007000711,수락산,3,수락산역 3번 출구,37.5729822733616,127.004631799835
1007000711,수락산,4,수락산역 4번 출구,37.5729822733616,127.004631799835
1007000711,수락산,5,수락산역 5번 출구,37.5729822733616,127.004631799835
1007000711,수락산,6,수락산역 6번 출구,37.5729822733616,127.004631799835
1007000712,마들,1,마들역 1번 출구,37.5729822733616,127.004631799835
1007000712,마들,2,마들역 2번 출구,37.5729822733616,127.004631799835
1007000712,마들,3,마들역 3번 출구,37.5729822733616,127.004631799835
1007000712,마들,4,마들역 4번 출구,37.5729822733616,127.004631799835
1007000712,마들,5,마들역 5번 출구,37.5729822733616,127.004631799835
1007000712,마들,6,마들역 6번 출구,37.5729822733616,127.004631799835
1007000712,마들,7,마들역 7번 출구,37.5729822733616,127.004631799835
1007000712,마들,8,마들역 8번 출구,37.5729822733616,127.004631799835
1007000713,노원,3,노원역 3번 출구,37.5729822733616,127.004631799835
1007000713,노원,4,노원역 4번 출구,37.5729822733616,127.004631799835
1007000713,노원,5,노원역 5번 출구,37.5729822733616,127.004631799835
1007000713,노원,6,노원역 6번 출구,37.5729822733616,127.004631799835
1007000713,노원,7,노원역 7번 출구,37.5729822733616,127.004631799835
1007000713,노원,8,노원역 8번 출구,37.5729822733616,127.004631799835
1007000714,중계,1,중계역 1번 출구,37.5729822733616,127.004631799835
1007000714,중계,2,중계역 2번 출구,37.5729822733616,127.004631799835
1007000714,중계,3,중계역 3번 출구,37.5729822733616,127.004631799835
1007000714,중계,4,중계역 4번 출구,37.5729822733616,127.004631799835
1007000714,중계,5,중계역 5번 출구,37.5729822733616,127.004631799835
1007000714,중계,6,중계역 6번 출구,37.5729822733616,127.004631799835
1007000715,하계,1,하계역 1번 출구,37.5729822733616,127.004631799835
1007000715,하계,2,하계역 2번 출구,37.5729822733616,127.004631799835
1007000715,하계,3,하계역 3번 출구,37.5729822733616,127.004631799835
1007000715,하계,4,하계역 4번 출구,37.5729822733616,127.004631799835
1007000715,하계,5,하계역 5번 출구,37.5729822733616,127.004631799835
1007000715,하계,6,하계역 6번 출구,37.5729822733616,127.004631799835
1007000716,공릉,1,공릉역 1번 출구,37.5729822733616,127.004631799835
1007000716,공릉,2,공릉역 2번 출구,37.5729822733616,127.004631799835
1007000716,공릉,3,공릉역 3번 출구,37.5729822733616,127.004631799835
1007000716,공릉,4,공릉역 4번 출구,37.5729822733616,127.004631799835
1007000717,태릉입구,2,태릉입구역 2번 출구,37.5729822733616,127.004631799835
1007000717,태릉입구,3,태릉입구역 3번 출구,37.5729822733616,127.004631799835
1007000717,태릉입구,4,태릉입구역 4번 출구,37.5729822733616,127.004631799835
1007000717,태릉입구,5,태릉입구역 5번 출구,37.5729822733616,127.004631799835
1007000717,태릉입구,6,태릉입구역 6번 출구,37.5729822733616,127.004631799835
1007000718,먹골,1,먹골역 1번 출구,37.5729822733616,127.004631799835
1007000718,먹골,2,먹골역 2번 출구,37.5729822733616,127.004631799835
1007000718,먹골,3,먹골역 3번 출구,37.5729822733616,127.004631799835
1007000718,먹골,4,먹골역 4번 출구,37.5729822733616,127.004631799835
1007000718,먹골,5,먹골역 5번 출구,37.5729822733616,127.004631799835
1007000718,먹골,6,먹골역 6번 출구,37.5729822733616,127.004631799835
1007000718,먹골,7,먹골역 7번 출구,37.5729822733616,127.004631799835
1007000719,중화,1,중화역 1번 출구,37.5729822733616,127.004631799835
1007000719,중화,2,중화역 2번 출구,37.5729822733616,127.004631799835
1007000719,중화,3,중화역 3번 출구,37.5729822733616,127.004631799835
1007000719,중화,4,중화역 4번 출구,37.5729822733616,127.004631799835
1007000720,상봉,1,상봉역 1번 출구,37.5729822733616,127.004631799835
1007000720,상봉,2,상봉역 2번 출구,37.5729822733616,127.004631799835
1007000720,상봉,3,상봉역 3번 출구,37.5729822733616,127.004631799835
1007000720,상봉,4,상봉역 4번 출구,37.5729822733616,127.004631799835
1007000720,상봉,5,상봉역 5번 출구,37.5729822733616,127.004631799835
1007000720,상봉,6,상봉역 6번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),10,총신대입구(이수)역 10번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),11,총신대입구(이수)역 11번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),12,총신대입구(이수)역 12번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),3,총신대입구(이수)역 3번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),4,총신대입구(이수)역 4번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),5,총신대입구(이수)역 5번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),6,총신대입구(이수)역 6번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),7,총신대입구(이수)역 7번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),8,총신대입구(이수)역 8번 출구,37.5729822733616,127.004631799835
1007000736,총신대입구(이수),9,총신대입구(이수)역 9번 출구,37.5729822733616,127.004631799835
1001080143,독산,1,독산역 1번 출구,37.5729822733616,127.004631799835
1001080143,독산,2,독산역 2번 출구,37.5729822733616,127.004631799835
1004000416,미아사거리,1,미아사거리역 1번 출구,37.5729822733616,127.004631799835
1004000416,미아사거리,2,미아사거리역 2번 출구,37.5729822733616,127.004631799835
1004000416,미아사거리,3,미아사거리역 3번 출구,37.5729822733616,127.004631799835
1004000416,미아사거리,4,미아사거리역 4번 출구,37.5729822733616,127.004631799835
1004000416,미아사거리,5,미아사거리역 5번 출구,37.5729822733616,127.004631799835
1004000416,미아사거리,6,미아사거리역 6번 출구,37.5729822733616,127.004631799835
1004000417,길음,1,길음역 1번 출구,37.5729822733616,127.004631799835
1004000417,길음,10,길음역 10번 출구,37.5729822733616,127.004631799835
1004000417,길음,2,길음역 2번 출구,37.5729822733616,127.004631799835
1004000417,길음,3,길음역 3번 출구,37.5729822733616,127.004631799835
1004000417,길음,4,길음역 4번 출구,37.5729822733616,127.004631799835
1004000417,길음,5,길음역 5번 출구,37.5729822733616,127.004631799835
1004000417,길음,6,길음역 6번 출구,37.5729822733616,127.004631799835
1004000417,길음,7,길음역 7번 출구,37.5729822733616,127.004631799835
1004000417,길음,8,길음역 8번 출구,37.5729822733616,127.004631799835
1004000417,길음,9,길음역 9번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,1,성신여대입구역 1번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,2,성신여대입구역 2번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,3,성신여대입구역 3번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,4,성신여대입구역 4번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,5,성신여대입구역 5번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,6,성신여대입구역 6번 출구,37.5729822733616,127.004631799835
1004000418,성신여대입구,7,성신여대입구역 7번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,1,한성대입구역 1번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,2,한성대입구역 2번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,3,한성대입구역 3번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,4,한성대입구역 4번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,5,한성대입구역 5번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,6,한성대입구역 6번 출구,37.5729822733616,127.004631799835
1004000419,한성대입구,7,한성대입구역 7번 출구,37.5729822733616,127.004631799835
1004000420,혜화,1,혜화역 1번 출구,37.5729822733616,127.004631799835
1004000420,혜화,2,혜화역 2번 출구,37.5729822733616,127.004631799835
1004000420,혜화,3,혜화역 3번 출구,37.5729822733616,127.004631799835
1004000420,혜화,4,혜화역 4번 출구,37.5729822733616,127.004631799835
1004000421,동대문,10,동대문역 10번 출구,37.5729822733616,127.004631799835
1004000421,동대문,7,동대문역 7번 출구,37.5729822733616,127.004631799835
1004000421,동대문,8,동대문역 8번 출구,37.5729822733616,127.004631799835
1004000421,동대문,9,동대문역 9번 출구,37.5729822733616,127.004631799835
1004000422,동대문역사문화공원,10,동대문역사문화공원역 10번 출구,37.5729822733616,127.004631799835
1004000422,동대문역사문화공원,4,동대문역사문화공원역 4번 출구,37.5729822733616,127.004631799835
1004000422,동대문역사문화공원,5,동대문역사문화공원역 5번 출구,37.5729822733616,127.004631799835
1004000422,동대문역사문화공원,8,동대문역사문화공원역 8번 출구,37.5729822733616,127.004631799835
1004000422,동대문역사문화공원,9,동대문역사문화공원역 9번 출구,37.5729822733616,127.004631799835
1004000423,충무로,1,충무로역 1번 출구,37.5729822733616,127.004631799835
1004000423,충무로,2,충무로역 2번 출구,37.5729822733616,127.004631799835
1004000423,충무로,3,충무로역 3번 출구,37.5729822733616,127.004631799835
1004000423,충무로,4,충무로역 4번 출구,37.5729822733616,127.004631799835
1004000423,충무로,5,충무로역 5번 출구,37.5729822733616,127.004631799835
1004000423,충무로,6,충무로역 6번 출구,37.5729822733616,127.004631799835
1004000423,충무로,7,충무로역 7번 출구,37.5729822733616,127.004631799835
1004000423,충무로,8,충무로역 8번 출구,37.5729822733616,127.004631799835
1004000424,명동,1,명동역 1번 출구,37.5729822733616,127.004631799835
1004000424,명동,10,명동역 10번 출구,37.5729822733616,127.004631799835
1004000424,명동,2,명동역 2번 출구,37.5729822733616,127.004631799835
1004000424,명동,3,명동역 3번 출구,37.5729822733616,127.004631799835
1004000424,명동,4,명동역 4번 출구,37.5729822733616,127.004631799835
1004000424,명동,5,명동역 5번 출구,37.5729822733616,127.004631799835
1004000424,명동,6,명동역 6번 출구,37.5729822733616,127.004631799835
1004000424,명동,7,명동역 7번 출구,37.5729822733616,127.004631799835
1004000424,명동,8,명동역 8번 출구,37.5729822733616,127.004631799835
1004000424,명동,9,명동역 9번 출구,37.5729822733616,127.004631799835
1004000425,회현,1,회현역 1번 출구,37.5729822733616,127.004631799835
1004000425,회현,2,회현역 2번 출구,37.5729822733616,127.004631799835
1004000425,회현,3,회현역 3번 출구,37.5729822733616,127.004631799835
1004000425,회현,4,회현역 4번 출구,37.5729822733616,127.004631799835
1004000425,회현,5,회현역 5번 출구,37.5729822733616,127.004631799835
1004000425,회현,6,회현역 6번 출구,37.5729822733616,127.004631799835
1004000425,회현,7,회현역 7번 출구,37.5729822733616,127.004631799835
1004000426,서울,10,서울역 10번 출구,37.5729822733616,127.004631799835
1004000426,서울,11,서울역 11번 출구,37.5729822733616,127.004631799835
1004000426,서울,12,서울역 12번 출구,37.5729822733616,127.004631799835
1004000426,서울,13,서울역 13번 출구,37.5729822733616,127.004631799835
1004000426,서울,14,서울역 14번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,1,숙대입구역 1번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,10,숙대입구역 10번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,2,숙대입구역 2번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,3,숙대입구역 3번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,4,숙대입구역 4번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,5,숙대입구역 5번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,6,숙대입구역 6번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,7,숙대입구역 7번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,8,숙대입구역 8번 출구,37.5729822733616,127.004631799835
1004000427,숙대입구,9,숙대입구역 9번 출구,37.5729822733616,127.004631799835
1004000428,삼각지,1,삼각지역 1번 출구,37.5729822733616,127.004631799835
1004000428,삼각지,2,삼각지역 2번 출구,37.5729822733616,127.004631799835
1004000428,삼각지,3,삼각지역 3번 출구,37.5729822733616,127.004631799835
1004000428,삼각지,4,삼각지역 4번 출구,37.5729822733616,127.004631799835
1004000428,삼각지,5,삼각지역 5번 출구,37.5729822733616,127.004631799835
1004000428,삼각지,6,삼각지역 6번 출구,37.5729822733616,127.004631799835
1004000429,신용산,1,신용산역 1번 출구,37.5729822733616,127.004631799835
1004000429,신용산,2,신용산역 2번 출구,37.5729822733616,127.004631799835
1004000429,신용산,3,신용산역 3번 출구,37.5729822733616,127.004631799835
1004000429,신용산,4,신용산역 4번 출구,37.5729822733616,127.004631799835
1004000429,신용산,5,신용산역 5번 출구,37.5729822733616,127.004631799835
1004000429,신용산,6,신용산역 6번 출구,37.5729822733616,127.004631799835
1004000430,이촌,1,이촌역 1번 출구,37.5729822733616,127.004631799835
1004000430,이촌,2,이촌역 2번 출구,37.5729822733616,127.004631799835
1004000430,이촌,3,이촌역 3번 출구,37.5729822733616,127.004631799835
1004000430,이촌,3-1,이촌역 3-1번 출구,37.5729822733616,127.004631799835
1004000430,이촌,4,이촌역 4번 출구,37.5729822733616,127.004631799835
1004000430,이촌,5,이촌역 5번 출구,37.5729822733616,127.004631799835
1004000431,동작,1,동작역 1번 출구,37.5729822733616,127.004631799835
1004000431,동작,2,동작역 2번 출구,37.5729822733616,127.004631799835
1004000431,동작,3,동작역 3번 출구,37.5729822733616,127.004631799835
1004000431,동작,4,동작역 4번 출구,37.5729822733616,127.004631799835
1004000432,총신대입구(이수),1,총신대입구(이수)역 1번 출구,37.5729822733616,127.004631799835
1004000432,총신대입구(이수),13,총신대입구(이수)역 13번 출구,37.5729822733616,127.004631799835
1004000432,총신대입구(이수),14,총신대입구(이수)역 14번 출구,37.5729822733616,127.004631799835
1004000432,총신대입구(이수),2,총신대입구(이수)역 2번 출구,37.5729822733616,127.004631799835
1004000433,사당,10,사당역 10번 출구,37.5729822733616,127.004631799835
1004000433,사당,11,사당역 11번 출구,37.5729822733616,127.004631799835
1004000433,사당,12,사당역 12번 출구,37.5729822733616,127.004631799835
1004000433,사당,3,사당역 3번 출구,37.5729822733616,127.004631799835
1004000433,사당,4,사당역 4번 출구,37.5729822733616,127.004631799835
1004000433,사당,9,사당역 9번 출구,37.5729822733616,127.004631799835
1004000434,남태령,1,남태령역 1번 출구,37.5729822733616,127.004631799835
1004000434,남태령,2,남태령역 2번 출구,37.5729822733616,127.004631799835
1004000434,남태령,3,남태령역 3번 출구,37.5729822733616,127.004631799835
1004000434,남태령,4,남태령역 4번 출구,37.5729822733616,127.004631799835
1004000435,선바위,1,선바위역 1번 출구,37.5729822733616,127.004631799835
1004000435,선바위,2,선바위역 2번 출구,37.5729822733616,127.004631799835
1004000435,선바위,3,선바위역 3번 출구,37.5729822733616,127.004631799835
1004000435,선바위,4,선바위역 4번 출구,37.5729822733616,127.004631799835
1004000435,선바위,5,선바위역 5번 출구,37.5729822733616,127.004631799835
1004000435,선바위,6,선바위역 6번 출구,37.5729822733616,127.004631799835
1004000436,경마공원,1,경마공원역 1번 출구,37.5729822733616,127.004631799835
1004000436,경마공원,2,경마공원역 2번 출구,37.5729822733616,127.004631799835
1004000436,경마공원,3,경마공원역 3번 출구,37.5729822733616,127.004631799835
1004000436,경마공원,4,경마공원역 4번 출구,37.5729822733616,127.004631799835
1004000436,경마공원,5,경마공원역 5번 출구,37.5729822733616,127.004631799835
1004000436,경마공원,6,경마공원역 6번 출구,37.5729822733616,127.004631799835
1004000437,대공원,1,대공원역 1번 출구,37.5729822733616,127.004631799835
1004000437,대공원,2,대공원역 2번 출구,37.5729822733616,127.004631799835
1004000437,대공원,3,대공원역 3번 출구,37.5729822733616,127.004631799835
1004000437,대공원,4,대공원역 4번 출구,37.5729822733616,127.004631799835
1004000437,대공원,5,대공원역 5번 출구,37.5729822733616,127.004631799835
1004000438,과천,1,과천역 1번 출구,37.5729822733616,127.004631799835
1004000438,과천,2,과천역 2번 출구,37.5729822733616,127.004631799835
1004000438,과천,3,과천역 3번 출구,37.5729822733616,127.004631799835
1004000438,과천,4,과천역 4번 출구,37.5729822733616,127.004631799835
1004000438,과천,5,과천역 5번 출구,37.5729822733616,127.004631799835
1004000438,과천,6,과천역 6번 출구,37.5729822733616,127.004631799835
1004000438,과천,7,과천역 7번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,1,정부과천청사역 1번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,10,정부과천청사역 10번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,11,정부과천청사역 11번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,2,정부과천청사역 2번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,3,정부과천청사역 3번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,4,정부과천청사역 4번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,5,정부과천청사역 5번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,6,정부과천청사역 6번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,7,정부과천청사역 7번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,8,정부과천청사역 8번 출구,37.5729822733616,127.004631799835
1004000439,정부과천청사,9,정부과천청사역 9번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,1,인덕원역 1번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,2,인덕원역 2번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,3,인덕원역 3번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,4,인덕원역 4번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,5,인덕원역 5번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,6,인덕원역 6번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,7,인덕원역 7번 출구,37.5729822733616,127.004631799835
1004000440,인덕원,8,인덕원역 8번 출구,37.5729822733616,127.004631799835
1004000441,평촌,1,평촌역 1번 출구,37.5729822733616,127.004631799835
1004000441,평촌,2,평촌역 2번 출구,37.5729822733616,127.004631799835
1004000441,평촌,3,평촌역 3번 출구,37.5729822733616,127.004631799835
1004000441,평촌,4,평촌역 4번 출구,37.5729822733616,127.004631799835
1004000442,범계,1,범계역 1번 출구,37.5729822733616,127.004631799835
1004000442,범계,2,범계역 2번 출구,37.5729822733616,127.004631799835
1004000442,범계,3,범계역 3번 출구,37.5729822733616,127.004631799835
1004000442,범계,4,범계역 4번 출구,37.5729822733616,127.004631799835
1004000442,범계,4-1,범계역 4-1번 출구,37.5729822733616,127.004631799835
1004000442,범계,5,범계역 5번 출구,37.5729822733616,127.004631799835
1004000442,범계,6,범계역 6번 출구,37.5729822733616,127.004631799835
1004000442,범계,7,범계역 7번 출구,37.5729822733616,127.004631799835
1004000442,범계,8,범계역 8번 출구,37.5729822733616,127.004631799835
1004000443,금정,5,금정역 5번 출구,37.5729822733616,127.004631799835
1004000444,산본,1,산본역 1번 출구,37.5729822733616,127.004631799835
1004000444,산본,2,산본역 2번 출구,37.5729822733616,127.004631799835
1004000444,산본,3,산본역 3번 출구,37.5729822733616,127.004631799835
1004000444,산본,4,산본역 4번 출구,37.5729822733616,127.004631799835
1004000445,수리산,1,수리산역 1번 출구,37.5729822733616,127.004631799835
1004000445,수리산,2,수리산역 2번 출구,37.5729822733616,127.004631799835
1004000445,수리산,3,수리산역 3번 출구,37.5729822733616,127.004631799835
1004000446,대야미,1,대야미역 1번 출구,37.5729822733616,127.004631799835
1004000446,대야미,2,대야미역 2번 출구,37.5729822733616,127.004631799835
1005000532,서대문,1,서대문역 1번 출구,37.5729822733616,127.004631799835
1005000532,서대문,2,서대문역 2번 출구,37.5729822733616,127.004631799835
1005000532,서대문,3,서대문역 3번 출구,37.5729822733616,127.004631799835
1005000532,서대문,4,서대문역 4번 출구,37.5729822733616,127.004631799835
1005000532,서대문,5,서대문역 5번 출구,37.5729822733616,127.004631799835
1005000532,서대문,6,서대문역 6번 출구,37.5729822733616,127.004631799835
1005000532,서대문,7,서대문역 7번 출구,37.5729822733616,127.004631799835
1005000532,서대문,8,서대문역 8번 출구,37.5729822733616,127.004631799835
1005000533,광화문,1,광화문역 1번 출구,37.5729822733616,127.004631799835
1005000533,광화문,2,광화문역 2번 출구,37.5729822733616,127.004631799835
1005000533,광화문,3,광화문역 3번 출구,37.5729822733616,127.004631799835
1005000533,광화문,4,광화문역 4번 출구,37.5729822733616,127.004631799835
1005000533,광화문,5,광화문역 5번 출구,37.5729822733616,127.004631799835
1005000533,광화문,6,광화문역 6번 출구,37.5729822733616,127.004631799835
1005000533,광화문,7,광화문역 7번 출구,37.5729822733616,127.004631799835
1005000533,광화문,8,광화문역 8번 출구,37.5729822733616,127.004631799835
1005000533,광화문,9,광화문역 9번 출구,37.5729822733616,127.004631799835
1005000534,종로3가,3,종로3가역 3번 출구,37.5729822733616,127.004631799835
